CMDLINE python3 test/xmr4el/test_train_pipeline.py
MEM 787.562500 1760718543.4396
MEM 851.984375 1760718543.5455
MEM 915.984375 1760718543.6470
MEM 946.476562 1760718543.7517
MEM 948.660156 1760718543.8525
MEM 948.660156 1760718543.9535
MEM 872.312500 1760718544.0545
MEM 911.562500 1760718544.1555
MEM 911.562500 1760718544.2566
MEM 882.941406 1760718544.3575
MEM 948.691406 1760718544.4586
MEM 948.691406 1760718544.5596
MEM 767.039062 1760718544.6605
MEM 911.468750 1760718544.7618
MEM 911.468750 1760718544.8636
MEM 756.230469 1760718544.9649
MEM 918.941406 1760718545.0681
MEM 948.691406 1760718545.1707
MEM 948.691406 1760718545.2716
MEM 948.691406 1760718545.3726
MEM 872.343750 1760718545.4735
MEM 911.468750 1760718545.5746
MEM 911.468750 1760718545.6755
MEM 900.941406 1760718545.7765
MEM 948.691406 1760718545.8776
MEM 948.691406 1760718545.9787
MEM 781.351562 1760718546.0795
MEM 898.343750 1760718546.1805
MEM 911.468750 1760718546.2836
MEM 911.468750 1760718546.3845
MEM 920.941406 1760718546.4855
MEM 948.691406 1760718546.5866
MEM 948.691406 1760718546.6885
MEM 761.414062 1760718546.7896
MEM 911.468750 1760718546.8942
MEM 911.468750 1760718546.9946
MEM 911.468750 1760718547.0955
MEM 793.148438 1760718547.1966
MEM 867.125000 1760718547.3025
MEM 948.750000 1760718547.4085
MEM 949.695312 1760718547.5132
MEM 949.695312 1760718547.6137
MEM 949.695312 1760718547.7148
MEM 949.695312 1760718547.8155
MEM 949.695312 1760718547.9165
MEM 949.695312 1760718548.0175
MEM 860.074219 1760718548.1186
MEM 860.074219 1760718548.2197
MEM 860.074219 1760718548.3207
MEM 860.074219 1760718548.4215
MEM 860.074219 1760718548.5221
MEM 860.074219 1760718548.6226
MEM 860.074219 1760718548.7235
MEM 836.531250 1760718548.8246
MEM 931.125000 1760718548.9256
MEM 931.125000 1760718549.0265
MEM 931.125000 1760718549.1277
MEM 931.125000 1760718549.2315
MEM 931.125000 1760718549.3325
MEM 931.125000 1760718549.4336
MEM 931.125000 1760718549.5345
MEM 931.125000 1760718549.6360
MEM 931.125000 1760718549.7368
MEM 931.125000 1760718549.8376
MEM 931.125000 1760718549.9386
MEM 931.125000 1760718550.0396
MEM 931.125000 1760718550.1405
MEM 931.125000 1760718550.2416
MEM 931.125000 1760718550.3425
MEM 931.125000 1760718550.4435
MEM 931.125000 1760718550.5445
MEM 931.125000 1760718550.6456
MEM 931.125000 1760718550.7465
MEM 931.125000 1760718550.8497
MEM 937.125000 1760718550.9505
MEM 937.125000 1760718551.0515
MEM 937.125000 1760718551.1525
MEM 937.125000 1760718551.2536
MEM 937.125000 1760718551.3557
MEM 937.125000 1760718551.4565
MEM 937.125000 1760718551.5576
MEM 937.125000 1760718551.6585
MEM 937.125000 1760718551.7596
MEM 937.125000 1760718551.8622
MEM 937.125000 1760718551.9646
MEM 937.125000 1760718552.0658
MEM 937.125000 1760718552.1665
MEM 937.125000 1760718552.2676
MEM 937.125000 1760718552.3685
MEM 937.125000 1760718552.4697
MEM 937.125000 1760718552.5706
MEM 937.125000 1760718552.6715
MEM 937.125000 1760718552.7726
MEM 937.125000 1760718552.8755
MEM 937.125000 1760718552.9767
MEM 937.125000 1760718553.0775
MEM 937.125000 1760718553.1790
MEM 959.125000 1760718553.2835
MEM 959.125000 1760718553.3846
MEM 975.125000 1760718553.4855
MEM 938.750000 1760718553.5865
MEM 938.750000 1760718553.6876
MEM 980.152344 1760718553.7886
MEM 878.957031 1760718553.8896
MEM 982.582031 1760718553.9906
MEM 1028.457031 1760718554.0915
MEM 1247.855469 1760718554.1919
MEM 1284.535156 1760718554.2963
MEM 1064.652344 1760718554.3985
MEM 1060.542969 1760718554.5000
MEM 919.238281 1760718554.6056
MEM 919.238281 1760718554.7115
MEM 919.238281 1760718554.8131
MEM 919.238281 1760718554.9185
MEM 919.238281 1760718555.0245
MEM 919.238281 1760718555.1305
MEM 919.238281 1760718555.2365
MEM 919.238281 1760718555.3400
MEM 919.238281 1760718555.4405
MEM 664.085938 1760718555.5459
MEM 660.101562 1760718555.6468
MEM 660.101562 1760718555.7498
MEM 660.101562 1760718555.8508
CMDLINE python3 -u -m memory_profiler test/xmr4el/test_train_pipeline.py
MEM 4.351562 1760718574.4771
MEM 26.207031 1760718574.5782
MEM 39.476562 1760718574.6791
MEM 58.492188 1760718574.7801
MEM 72.316406 1760718574.8837
MEM 81.683594 1760718574.9841
MEM 90.187500 1760718575.0853
MEM 104.179688 1760718575.1861
MEM 118.019531 1760718575.2878
MEM 129.445312 1760718575.3884
MEM 140.640625 1760718575.4891
MEM 177.363281 1760718575.5901
MEM 214.390625 1760718575.6961
MEM 252.863281 1760718575.7974
MEM 267.765625 1760718575.8992
MEM 278.515625 1760718576.0011
MEM 285.394531 1760718576.1022
MEM 298.269531 1760718576.2031
MEM 304.269531 1760718576.3095
MEM 312.910156 1760718576.4111
MEM 321.542969 1760718576.5133
MEM 322.667969 1760718576.6141
MEM 323.042969 1760718576.7151
MEM 324.417969 1760718576.8211
MEM 325.042969 1760718576.9234
MEM 325.042969 1760718577.0242
MEM 329.289062 1760718577.1251
MEM 342.632812 1760718577.2261
MEM 356.957031 1760718577.3271
MEM 363.957031 1760718577.4281
MEM 371.832031 1760718577.5291
MEM 387.285156 1760718577.6303
MEM 397.035156 1760718577.7311
MEM 408.035156 1760718577.8321
MEM 412.535156 1760718577.9331
MEM 426.949219 1760718578.0341
MEM 457.113281 1760718578.1351
MEM 468.773438 1760718578.2361
MEM 485.925781 1760718578.3371
MEM 540.546875 1760718578.4381
MEM 559.632812 1760718578.5392
MEM 565.054688 1760718578.6421
MEM 594.031250 1760718578.7431
MEM 589.144531 1760718578.8441
MEM 589.144531 1760718578.9450
MEM 589.144531 1760718579.0465
MEM 589.144531 1760718579.1520
MEM 589.144531 1760718579.2580
MEM 589.144531 1760718579.3636
MEM 589.144531 1760718579.4690
MEM 589.421875 1760718579.5701
MEM 589.421875 1760718579.6717
MEM 589.421875 1760718579.7764
MEM 589.421875 1760718579.8820
MEM 589.421875 1760718579.9880
MEM 589.421875 1760718580.0940
MEM 589.421875 1760718580.2000
MEM 589.421875 1760718580.3025
MEM 595.714844 1760718580.4031
MEM 673.714844 1760718580.5091
MEM 667.074219 1760718580.6111
MEM 886.535156 1760718580.7156
MEM 946.921875 1760718580.8161
MEM 948.953125 1760718580.9211
MEM 757.832031 1760718581.0221
MEM 910.636719 1760718581.1231
MEM 911.886719 1760718581.2243
MEM 867.265625 1760718581.3251
MEM 949.015625 1760718581.4262
MEM 949.015625 1760718581.5265
MEM 740.613281 1760718581.6272
MEM 908.667969 1760718581.7281
MEM 911.792969 1760718581.8291
MEM 861.265625 1760718581.9302
MEM 949.015625 1760718582.0311
MEM 949.015625 1760718582.1322
MEM 949.015625 1760718582.2332
MEM 876.667969 1760718582.3341
MEM 911.792969 1760718582.4352
MEM 911.792969 1760718582.5361
MEM 891.265625 1760718582.6371
MEM 949.015625 1760718582.7381
MEM 949.015625 1760718582.8391
MEM 852.667969 1760718582.9401
MEM 911.792969 1760718583.0411
MEM 911.792969 1760718583.1422
MEM 897.265625 1760718583.2431
MEM 949.015625 1760718583.3441
MEM 949.015625 1760718583.4452
MEM 870.667969 1760718583.5461
MEM 911.792969 1760718583.6482
MEM 911.792969 1760718583.7491
MEM 805.472656 1760718583.8501
MEM 881.562500 1760718583.9511
MEM 949.632812 1760718584.0521
MEM 949.632812 1760718584.1532
MEM 949.632812 1760718584.2541
MEM 949.632812 1760718584.3551
MEM 949.632812 1760718584.4602
MEM 860.015625 1760718584.5612
MEM 860.015625 1760718584.6621
MEM 860.015625 1760718584.7632
MEM 860.015625 1760718584.8645
MEM 860.015625 1760718584.9651
MEM 746.988281 1760718585.0662
MEM 915.128906 1760718585.1671
MEM 931.128906 1760718585.2682
MEM 931.128906 1760718585.3693
MEM 931.128906 1760718585.4701
MEM 931.128906 1760718585.5711
MEM 931.128906 1760718585.6722
MEM 931.128906 1760718585.7731
MEM 931.128906 1760718585.8741
MEM 931.128906 1760718585.9752
MEM 931.128906 1760718586.0762
MEM 931.128906 1760718586.1771
MEM 937.128906 1760718586.2781
MEM 937.128906 1760718586.3792
MEM 937.128906 1760718586.4801
MEM 937.128906 1760718586.5812
MEM 937.128906 1760718586.6822
MEM 937.128906 1760718586.7871
MEM 937.128906 1760718586.8881
MEM 937.128906 1760718586.9891
MEM 937.128906 1760718587.0901
MEM 937.128906 1760718587.1912
MEM 937.128906 1760718587.2921
MEM 937.128906 1760718587.3931
MEM 937.128906 1760718587.4942
MEM 937.128906 1760718587.5952
MEM 955.128906 1760718587.6962
MEM 959.128906 1760718587.7971
MEM 975.128906 1760718587.8982
MEM 938.753906 1760718587.9992
MEM 938.753906 1760718588.1001
MEM 986.156250 1760718588.2011
MEM 904.960938 1760718588.3021
MEM 903.476562 1760718588.4031
MEM 1191.179688 1760718588.5041
MEM 1342.539062 1760718588.6056
MEM 1035.945312 1760718588.7062
MEM 919.265625 1760718588.8121
MEM 919.265625 1760718588.9180
MEM 919.265625 1760718589.0212
MEM 919.265625 1760718589.1270
MEM 919.265625 1760718589.2285
MEM 919.265625 1760718589.3340
MEM 919.265625 1760718589.4359
MEM 919.265625 1760718589.5410
MEM 919.265625 1760718589.6424
MEM 665.128906 1760718589.7481
MEM 661.144531 1760718589.8516
MEM 661.277344 1760718589.9571
CMDLINE python3 -u -m memory_profiler test/xmr4el/test_train_pipeline.py
MEM 0.917969 1760718597.5710
MEM 29.285156 1760718597.6713
MEM 48.429688 1760718597.7723
MEM 67.500000 1760718597.8732
MEM 81.679688 1760718597.9745
MEM 90.917969 1760718598.0753
MEM 108.535156 1760718598.1762
MEM 122.480469 1760718598.2775
MEM 136.117188 1760718598.3782
MEM 170.656250 1760718598.4798
MEM 207.289062 1760718598.5804
MEM 247.097656 1760718598.6812
MEM 267.554688 1760718598.7822
MEM 279.179688 1760718598.8837
MEM 288.058594 1760718598.9855
MEM 302.433594 1760718599.0863
MEM 312.644531 1760718599.1875
MEM 321.753906 1760718599.2887
MEM 322.753906 1760718599.3932
MEM 323.878906 1760718599.4943
MEM 324.753906 1760718599.5952
MEM 324.878906 1760718599.6963
MEM 325.503906 1760718599.7974
MEM 335.968750 1760718599.8982
MEM 354.542969 1760718599.9992
MEM 362.542969 1760718600.1005
MEM 371.167969 1760718600.2012
MEM 389.746094 1760718600.3022
MEM 399.371094 1760718600.4042
MEM 409.621094 1760718600.5053
MEM 418.121094 1760718600.6063
MEM 460.750000 1760718600.7083
MEM 498.949219 1760718600.8095
MEM 569.382812 1760718600.9143
MEM 564.925781 1760718601.0153
MEM 594.082031 1760718601.1213
MEM 588.929688 1760718601.2236
MEM 588.929688 1760718601.3245
MEM 588.929688 1760718601.4260
MEM 588.929688 1760718601.5312
MEM 588.929688 1760718601.6337
MEM 588.929688 1760718601.7392
MEM 588.929688 1760718601.8412
MEM 588.929688 1760718601.9423
MEM 589.207031 1760718602.0432
MEM 589.207031 1760718602.1442
MEM 589.207031 1760718602.2502
MEM 589.207031 1760718602.3562
MEM 589.207031 1760718602.4592
MEM 589.207031 1760718602.5653
MEM 589.207031 1760718602.6712
MEM 589.207031 1760718602.7773
MEM 617.496094 1760718602.8783
MEM 697.496094 1760718602.9842
MEM 862.316406 1760718603.0870
MEM 946.820312 1760718603.1895
MEM 948.886719 1760718603.2904
MEM 749.734375 1760718603.3913
MEM 911.789062 1760718603.4922
MEM 911.789062 1760718603.5934
MEM 835.375000 1760718603.6943
MEM 937.167969 1760718603.7952
MEM 948.917969 1760718603.8962
MEM 948.917969 1760718603.9980
MEM 880.570312 1760718604.0983
MEM 911.695312 1760718604.1994
MEM 769.375000 1760718604.3004
MEM 911.167969 1760718604.4013
MEM 948.917969 1760718604.5034
MEM 948.917969 1760718604.6042
MEM 876.570312 1760718604.7053
MEM 911.695312 1760718604.8062
MEM 911.695312 1760718604.9073
MEM 899.167969 1760718605.0082
MEM 948.917969 1760718605.1092
MEM 948.917969 1760718605.2104
MEM 860.570312 1760718605.3113
MEM 911.695312 1760718605.4133
MEM 911.695312 1760718605.5142
MEM 911.167969 1760718605.6152
MEM 948.917969 1760718605.7162
MEM 948.917969 1760718605.8174
MEM 860.570312 1760718605.9183
MEM 911.695312 1760718606.0195
MEM 911.695312 1760718606.1224
MEM 801.375000 1760718606.2233
MEM 869.464844 1760718606.3242
MEM 941.464844 1760718606.4252
MEM 949.539062 1760718606.5282
MEM 949.539062 1760718606.6308
MEM 949.539062 1760718606.7315
MEM 949.539062 1760718606.8365
MEM 859.910156 1760718606.9372
MEM 859.910156 1760718607.0384
MEM 859.910156 1760718607.1392
MEM 859.910156 1760718607.2404
MEM 859.910156 1760718607.3413
MEM 859.910156 1760718607.4423
MEM 899.601562 1760718607.5434
MEM 931.003906 1760718607.6444
MEM 931.003906 1760718607.7454
MEM 931.003906 1760718607.8463
MEM 931.003906 1760718607.9494
MEM 931.003906 1760718608.0504
MEM 931.003906 1760718608.1512
MEM 931.003906 1760718608.2523
MEM 931.003906 1760718608.3534
MEM 931.003906 1760718608.4544
MEM 931.003906 1760718608.5553
MEM 931.003906 1760718608.6562
MEM 931.003906 1760718608.7572
MEM 937.003906 1760718608.8582
MEM 937.003906 1760718608.9592
MEM 937.003906 1760718609.0602
MEM 937.003906 1760718609.1612
MEM 937.003906 1760718609.2622
MEM 937.003906 1760718609.3634
MEM 937.003906 1760718609.4673
MEM 937.003906 1760718609.5682
MEM 937.003906 1760718609.6694
MEM 937.003906 1760718609.7703
MEM 937.003906 1760718609.8712
MEM 937.003906 1760718609.9723
MEM 937.003906 1760718610.0732
MEM 937.003906 1760718610.1742
MEM 959.003906 1760718610.2754
MEM 959.003906 1760718610.3767
MEM 975.003906 1760718610.4773
MEM 938.628906 1760718610.5784
MEM 938.628906 1760718610.6794
MEM 1002.031250 1760718610.7802
MEM 914.835938 1760718610.8812
MEM 934.226562 1760718610.9823
MEM 1276.414062 1760718611.0833
MEM 1076.554688 1760718611.1842
MEM 919.140625 1760718611.2857
MEM 919.140625 1760718611.3867
MEM 919.140625 1760718611.4922
MEM 919.140625 1760718611.5937
MEM 919.140625 1760718611.6992
MEM 919.140625 1760718611.8017
MEM 919.140625 1760718611.9072
MEM 919.140625 1760718612.0107
MEM 923.363281 1760718612.1112
MEM 923.363281 1760718612.2172
MEM 923.363281 1760718612.3232
MEM 923.363281 1760718612.4292
MEM 923.363281 1760718612.5352
MEM 923.363281 1760718612.6413
MEM 1064.820312 1760718612.7423
MEM 1075.664062 1760718612.8444
MEM 1076.390625 1760718612.9456
MEM 1076.640625 1760718613.0471
MEM 1072.664062 1760718613.1476
MEM 1063.386719 1760718613.2484
MEM 1057.074219 1760718613.3493
MEM 1055.105469 1760718613.4503
MEM 1047.476562 1760718613.5513
MEM 1043.734375 1760718613.6523
MEM 1040.296875 1760718613.7535
MEM 1040.296875 1760718613.8543
MEM 1040.296875 1760718613.9554
MEM 970.035156 1760718614.0563
MEM 970.035156 1760718614.1573
MEM 970.035156 1760718614.2583
MEM 970.035156 1760718614.3596
MEM 970.035156 1760718614.4604
MEM 970.035156 1760718614.5623
MEM 970.035156 1760718614.6638
MEM 970.035156 1760718614.7645
MEM 970.035156 1760718614.8657
MEM 970.035156 1760718614.9688
MEM 970.035156 1760718615.0693
MEM 968.542969 1760718615.1713
MEM 968.542969 1760718615.2735
MEM 968.542969 1760718615.3793
MEM 968.542969 1760718615.4827
MEM 968.542969 1760718615.5882
MEM 968.542969 1760718615.6918
MEM 968.542969 1760718615.7972
MEM 968.542969 1760718615.8987
MEM 968.542969 1760718616.0042
MEM 968.542969 1760718616.1062
MEM 968.542969 1760718616.2079
MEM 968.542969 1760718616.3133
MEM 831.488281 1760718616.4193
MEM 831.488281 1760718616.5203
MEM 831.488281 1760718616.6263
MEM 831.488281 1760718616.7323
MEM 832.980469 1760718616.8376
MEM 579.425781 1760718616.9433
MEM 580.234375 1760718617.0493
MEM 578.148438 1760718617.1524
CMDLINE python3 -u -m memory_profiler test/xmr4el/test_train_pipeline.py
MEM 0.941406 1760718668.0229
MEM 30.222656 1760718668.1235
MEM 50.109375 1760718668.2245
MEM 68.652344 1760718668.3304
MEM 82.265625 1760718668.4315
MEM 92.242188 1760718668.5374
MEM 109.066406 1760718668.6390
MEM 123.933594 1760718668.7395
MEM 138.257812 1760718668.8405
MEM 175.144531 1760718668.9415
MEM 212.574219 1760718669.0475
MEM 246.011719 1760718669.1496
MEM 269.425781 1760718669.2532
MEM 282.425781 1760718669.3535
MEM 292.804688 1760718669.4545
MEM 308.660156 1760718669.5557
MEM 317.742188 1760718669.6575
MEM 322.179688 1760718669.7587
MEM 323.054688 1760718669.8594
MEM 324.179688 1760718669.9605
MEM 325.179688 1760718670.0615
MEM 325.179688 1760718670.1675
MEM 329.613281 1760718670.2724
MEM 346.781250 1760718670.3755
MEM 361.906250 1760718670.4767
MEM 368.156250 1760718670.5775
MEM 381.378906 1760718670.6794
MEM 391.734375 1760718670.7809
MEM 401.109375 1760718670.8815
MEM 411.609375 1760718670.9824
MEM 418.484375 1760718671.0835
MEM 457.144531 1760718671.1845
MEM 484.671875 1760718671.2862
MEM 541.394531 1760718671.3872
MEM 579.003906 1760718671.4925
MEM 595.015625 1760718671.5984
MEM 553.132812 1760718671.7044
MEM 553.132812 1760718671.8104
MEM 553.132812 1760718671.9164
MEM 553.132812 1760718672.0205
MEM 553.132812 1760718672.1264
MEM 553.132812 1760718672.2296
MEM 553.132812 1760718672.3354
MEM 553.472656 1760718672.4414
MEM 553.472656 1760718672.5474
MEM 553.472656 1760718672.6534
MEM 553.472656 1760718672.7594
MEM 553.472656 1760718672.8654
MEM 553.472656 1760718672.9714
MEM 553.472656 1760718673.0774
MEM 553.472656 1760718673.1813
MEM 607.765625 1760718673.2905
MEM 681.765625 1760718673.3964
MEM 820.593750 1760718673.4975
MEM 910.921875 1760718673.6055
MEM 913.101562 1760718673.7065
MEM 698.929688 1760718673.8076
MEM 883.117188 1760718673.9085
MEM 884.242188 1760718674.0096
MEM 744.050781 1760718674.1106
MEM 924.601562 1760718674.2115
MEM 930.351562 1760718674.3126
MEM 930.351562 1760718674.4135
MEM 850.027344 1760718674.5145
MEM 893.152344 1760718674.6156
MEM 683.039062 1760718674.7166
MEM 898.625000 1760718674.8175
MEM 930.375000 1760718674.9185
MEM 930.375000 1760718675.0196
MEM 830.027344 1760718675.1205
MEM 893.152344 1760718675.2215
MEM 893.152344 1760718675.3226
MEM 854.625000 1760718675.4235
MEM 930.375000 1760718675.5245
MEM 930.375000 1760718675.6256
MEM 740.722656 1760718675.7285
MEM 893.152344 1760718675.8295
MEM 893.152344 1760718675.9305
MEM 864.625000 1760718676.0314
MEM 930.375000 1760718676.1326
MEM 930.375000 1760718676.2336
MEM 786.792969 1760718676.3345
MEM 892.027344 1760718676.4355
MEM 893.152344 1760718676.5366
MEM 752.957031 1760718676.6379
MEM 818.957031 1760718676.7384
MEM 892.875000 1760718676.8395
MEM 931.042969 1760718676.9426
MEM 931.042969 1760718677.0435
MEM 931.042969 1760718677.1444
MEM 931.042969 1760718677.2467
MEM 931.042969 1760718677.3475
MEM 850.066406 1760718677.4486
MEM 850.066406 1760718677.5496
MEM 850.066406 1760718677.6506
MEM 850.066406 1760718677.7516
MEM 850.066406 1760718677.8526
MEM 780.546875 1760718677.9536
MEM 907.062500 1760718678.0586
MEM 921.105469 1760718678.1596
MEM 921.105469 1760718678.2605
MEM 921.105469 1760718678.3616
MEM 921.105469 1760718678.4666
MEM 921.105469 1760718678.5676
MEM 921.105469 1760718678.6685
MEM 921.105469 1760718678.7695
MEM 921.105469 1760718678.8706
MEM 921.105469 1760718678.9715
MEM 921.105469 1760718679.0726
MEM 921.105469 1760718679.1735
MEM 927.105469 1760718679.2752
MEM 927.105469 1760718679.3755
MEM 927.105469 1760718679.4765
MEM 927.105469 1760718679.5776
MEM 927.105469 1760718679.6786
MEM 927.105469 1760718679.7794
MEM 927.105469 1760718679.8809
MEM 927.105469 1760718679.9816
MEM 927.105469 1760718680.0837
MEM 927.105469 1760718680.1847
MEM 927.105469 1760718680.2855
MEM 927.105469 1760718680.3864
MEM 927.105469 1760718680.4875
MEM 927.105469 1760718680.5928
MEM 949.246094 1760718680.6936
MEM 949.246094 1760718680.7946
MEM 965.246094 1760718680.8956
MEM 928.792969 1760718680.9966
MEM 936.195312 1760718681.0974
MEM 841.000000 1760718681.1984
MEM 839.000000 1760718681.2995
MEM 922.500000 1760718681.4005
MEM 1266.578125 1760718681.5015
MEM 1054.718750 1760718681.6025
MEM 909.304688 1760718681.7085
MEM 909.304688 1760718681.8144
MEM 909.304688 1760718681.9191
MEM 909.304688 1760718682.0196
MEM 909.304688 1760718682.1254
MEM 909.304688 1760718682.2288
MEM 909.304688 1760718682.3340
MEM 909.304688 1760718682.4353
MEM 909.304688 1760718682.5410
MEM 913.531250 1760718682.6436
MEM 913.531250 1760718682.7490
MEM 913.531250 1760718682.8530
MEM 913.531250 1760718682.9590
MEM 913.531250 1760718683.0650
MEM 1055.003906 1760718683.1675
MEM 1071.058594 1760718683.2685
MEM 1065.406250 1760718683.3691
MEM 1066.550781 1760718683.4705
MEM 1064.453125 1760718683.5711
MEM 1054.121094 1760718683.6723
MEM 1047.089844 1760718683.7731
MEM 1043.585938 1760718683.8741
MEM 1036.343750 1760718683.9751
MEM 1033.179688 1760718684.0761
MEM 1030.210938 1760718684.1772
MEM 1030.210938 1760718684.2781
MEM 1030.210938 1760718684.3791
MEM 959.964844 1760718684.4801
MEM 959.964844 1760718684.5819
MEM 959.964844 1760718684.6821
MEM 959.964844 1760718684.7831
MEM 959.964844 1760718684.8843
MEM 959.964844 1760718684.9853
MEM 959.964844 1760718685.0861
MEM 959.964844 1760718685.1871
MEM 959.964844 1760718685.2881
MEM 959.378906 1760718685.3891
MEM 958.523438 1760718685.4903
MEM 958.523438 1760718685.5928
MEM 958.523438 1760718685.6938
MEM 958.523438 1760718685.7946
MEM 958.523438 1760718685.8951
MEM 958.523438 1760718685.9986
MEM 958.523438 1760718686.0998
MEM 958.523438 1760718686.2020
MEM 958.523438 1760718686.3030
MEM 958.523438 1760718686.4043
MEM 958.523438 1760718686.5101
MEM 821.507812 1760718686.6116
MEM 883.023438 1760718686.7171
MEM 964.515625 1760718686.8185
MEM 964.515625 1760718686.9204
MEM 1356.445312 1760718687.0249
MEM 1721.824219 1760718687.1257
MEM 2032.078125 1760718687.2273
MEM 2480.761719 1760718687.3286
MEM 2911.980469 1760718687.4303
MEM 3298.449219 1760718687.5318
MEM 3715.410156 1760718687.6322
MEM 3813.816406 1760718687.7333
MEM 3034.964844 1760718687.8373
MEM 1779.839844 1760718687.9383
MEM 3101.460938 1760718688.0395
MEM 3355.238281 1760718688.1404
MEM 2144.429688 1760718688.2412
MEM 2708.265625 1760718688.3424
MEM 3432.644531 1760718688.4486
MEM 2403.289062 1760718688.5492
MEM 2291.296875 1760718688.6501
MEM 3183.285156 1760718688.7513
MEM 3521.511719 1760718688.8532
MEM 1914.523438 1760718688.9573
MEM 2922.105469 1760718689.0583
MEM 3690.285156 1760718689.1593
MEM 2301.070312 1760718689.2601
MEM 2556.347656 1760718689.3613
MEM 3613.328125 1760718689.4624
MEM 3296.023438 1760718689.5631
MEM 1881.269531 1760718689.6643
MEM 3122.125000 1760718689.7657
MEM 3721.558594 1760718689.8685
MEM 2519.230469 1760718689.9694
MEM 2310.757812 1760718690.0702
MEM 3661.773438 1760718690.1713
MEM 3528.703125 1760718690.2752
MEM 2234.863281 1760718690.3762
MEM 3087.843750 1760718690.4772
MEM 3466.859375 1760718690.5784
MEM 2922.371094 1760718690.6791
MEM 2588.558594 1760718690.7803
MEM 3270.746094 1760718690.8814
MEM 3385.664062 1760718690.9825
MEM 2542.332031 1760718691.0831
MEM 3124.175781 1760718691.1844
MEM 3225.902344 1760718691.2872
MEM 2808.882812 1760718691.3882
MEM 2966.210938 1760718691.4893
MEM 3582.386719 1760718691.5902
MEM 3525.457031 1760718691.6927
MEM 3704.011719 1760718691.7932
MEM 3611.796875 1760718691.8942
MEM 3389.949219 1760718691.9952
MEM 3972.335938 1760718692.0962
MEM 3405.308594 1760718692.1974
MEM 3658.203125 1760718692.2982
MEM 4060.875000 1760718692.4021
MEM 3360.074219 1760718692.5035
MEM 4095.937500 1760718692.6044
MEM 3805.667969 1760718692.7055
MEM 3865.871094 1760718692.8063
MEM 3791.027344 1760718692.9074
MEM 3367.589844 1760718693.0082
MEM 3431.699219 1760718693.1093
MEM 4046.312500 1760718693.2102
MEM 3624.187500 1760718693.3138
MEM 3641.984375 1760718693.4143
MEM 4167.636719 1760718693.5152
MEM 3498.613281 1760718693.6162
MEM 2881.105469 1760718693.7172
MEM 3618.933594 1760718693.8185
MEM 4442.656250 1760718693.9194
MEM 4488.847656 1760718694.0207
MEM 3703.789062 1760718694.1214
MEM 3520.472656 1760718694.2223
MEM 3069.519531 1760718694.3234
MEM 4520.480469 1760718694.4243
MEM 4319.582031 1760718694.5255
MEM 3533.382812 1760718694.6261
MEM 2964.035156 1760718694.7273
MEM 3711.964844 1760718694.8283
MEM 3983.449219 1760718694.9314
MEM 3443.519531 1760718695.0321
MEM 2993.175781 1760718695.1332
MEM 3187.222656 1760718695.2345
MEM 3505.687500 1760718695.3353
MEM 4307.949219 1760718695.4403
MEM 3923.695312 1760718695.5414
MEM 3463.414062 1760718695.6424
MEM 3158.445312 1760718695.7433
MEM 3672.203125 1760718695.8442
MEM 3700.046875 1760718695.9455
MEM 4283.742188 1760718696.0465
MEM 3865.519531 1760718696.1484
MEM 2823.488281 1760718696.2494
MEM 3309.460938 1760718696.3533
MEM 4231.453125 1760718696.4542
MEM 4072.597656 1760718696.5553
MEM 2893.031250 1760718696.6563
MEM 3027.984375 1760718696.7574
MEM 3963.910156 1760718696.8584
MEM 4578.917969 1760718696.9616
MEM 3981.242188 1760718697.0622
MEM 2352.542969 1760718697.1633
MEM 1446.230469 1760718697.2642
MEM 1376.082031 1760718697.3701
MEM 1457.457031 1760718697.4760
MEM 1785.519531 1760718697.5802
MEM 2937.828125 1760718697.6815
MEM 3959.402344 1760718697.7823
MEM 3193.640625 1760718697.8831
MEM 2153.074219 1760718697.9842
MEM 3820.722656 1760718698.0854
MEM 3700.421875 1760718698.1862
MEM 1704.085938 1760718698.2882
MEM 3112.488281 1760718698.3894
MEM 3974.468750 1760718698.4902
MEM 2655.750000 1760718698.5912
MEM 2869.781250 1760718698.6923
MEM 4070.023438 1760718698.7965
MEM 2884.136719 1760718698.8971
MEM 2345.492188 1760718698.9982
MEM 3690.167969 1760718699.0996
MEM 3583.449219 1760718699.2027
MEM 2141.535156 1760718699.3035
MEM 3362.093750 1760718699.4044
MEM 3821.304688 1760718699.5053
MEM 2808.417969 1760718699.6072
MEM 2847.187500 1760718699.7083
MEM 3799.593750 1760718699.8095
MEM 3462.863281 1760718699.9142
MEM 2393.054688 1760718700.0154
MEM 3604.554688 1760718700.1174
MEM 3572.136719 1760718700.2182
MEM 2510.957031 1760718700.3194
MEM 3307.085938 1760718700.4233
MEM 3435.917969 1760718700.5242
MEM 2591.003906 1760718700.6252
MEM 2908.937500 1760718700.7262
MEM 3682.269531 1760718700.8273
MEM 3502.363281 1760718700.9282
MEM 2684.070312 1760718701.0292
MEM 3549.785156 1760718701.1302
MEM 3380.125000 1760718701.2312
MEM 2485.898438 1760718701.3324
MEM 3303.027344 1760718701.4375
MEM 3382.585938 1760718701.5385
MEM 2449.476562 1760718701.6394
MEM 3488.031250 1760718701.7435
MEM 4282.042969 1760718701.8444
MEM 4223.488281 1760718701.9453
MEM 3622.925781 1760718702.0461
